,Global_active_power,hour
2009-11-07,14.818,23
2009-11-08,24.310000000000002,0
2009-11-08,18.1,1
2009-11-08,19.804,2
2009-11-08,19.024,3
2009-11-08,18.188,4
2009-11-08,20.808,5
2009-11-08,18.124,6
2009-11-08,92.402,7
2009-11-08,109.67,8
2009-11-08,107.032,9
2009-11-08,16.816,10
2009-11-08,17.79,11
2009-11-08,20.512,12
2009-11-08,19.416,13
2009-11-08,22.792,14
2009-11-08,19.854,15
2009-11-08,22.054,16
2009-11-08,20.65,17
2009-11-08,37.442,18
2009-11-08,81.956,19
2009-11-08,79.72,20
2009-11-08,23.07,21
2009-11-08,88.658,22
2009-11-08,32.762,23
2009-11-09,40.584,0
2009-11-09,36.122,1
2009-11-09,16.756,2
2009-11-09,15.744,3
2009-11-09,18.5,4
2009-11-09,16.306,5
2009-11-09,47.862,6
2009-11-09,101.82,7
2009-11-09,87.06,8
2009-11-09,98.858,9
2009-11-09,78.858,10
2009-11-09,78.726,11
2009-11-09,80.338,12
2009-11-09,72.402,13
2009-11-09,16.976,14
2009-11-09,15.114,15
2009-11-09,18.672,16
2009-11-09,15.462,17
2009-11-09,34.064,18
2009-11-09,50.07,19
2009-11-09,138.722,20
2009-11-09,78.164,21
2009-11-09,38.952,22
2009-11-09,18.014,23
2009-11-10,23.56,0
2009-11-10,24.154,1
2009-11-10,22.67,2
2009-11-10,24.126,3
2009-11-10,21.652,4
2009-11-10,20.236,5
2009-11-10,23.604,6
2009-11-10,20.906,7
2009-11-10,107.846,8
2009-11-10,89.362,9
2009-11-10,139.854,10
2009-11-10,239.738,11
2009-11-10,184.688,12
2009-11-10,197.39,13
2009-11-10,94.30799999999999,14
2009-11-10,61.466,15
2009-11-10,67.494,16
2009-11-10,32.924,17
2009-11-10,59.512,18
2009-11-10,179.222,19
2009-11-10,103.298,20
2009-11-10,70.838,21
2009-11-10,100.836,22
2009-11-10,29.122,23
2009-11-11,22.15,0
2009-11-11,19.156,1
2009-11-11,21.272,2
2009-11-11,21.06,3
2009-11-11,20.546,4
2009-11-11,19.12,5
2009-11-11,65.222,6
2009-11-11,33.138,7
2009-11-11,24.108,8
2009-11-11,55.508,9
2009-11-11,35.918,10
2009-11-11,85.068,11
2009-11-11,68.58,12
2009-11-11,75.086,13
2009-11-11,139.624,14
2009-11-11,118.11,15
2009-11-11,119.95,16
2009-11-11,272.17,17
2009-11-11,189.348,18
2009-11-11,211.718,19
2009-11-11,135.514,20
2009-11-11,105.724,21
2009-11-11,103.782,22
2009-11-11,78.608,23
2009-11-12,21.168,0
2009-11-12,19.738,1
2009-11-12,20.588,2
2009-11-12,17.018,3
2009-11-12,20.006,4
2009-11-12,20.564,5
2009-11-12,34.068,6
2009-11-12,151.84799999999998,7
2009-11-12,140.928,8
2009-11-12,109.196,9
2009-11-12,88.338,10
2009-11-12,89.584,11
2009-11-12,33.278,12
2009-11-12,38.44,13
2009-11-12,43.06,14
2009-11-12,124.724,15
2009-11-12,126.242,16
2009-11-12,102.678,17
2009-11-12,157.164,18
2009-11-12,137.076,19
2009-11-12,73.18,20
2009-11-12,91.7,21
2009-11-12,50.424,22
2009-11-12,73.452,23
2009-11-13,18.976,0
2009-11-13,20.664,1
2009-11-13,20.52,2
2009-11-13,20.57,3
2009-11-13,19.462,4
2009-11-13,38.002,5
2009-11-13,63.006,6
2009-11-13,40.148,7
2009-11-13,95.866,8
2009-11-13,109.37,9
2009-11-13,83.85,10
2009-11-13,81.80199999999999,11
2009-11-13,53.782000000000004,12
2009-11-13,34.958,13
2009-11-13,81.14399999999999,14
2009-11-13,61.292,15
2009-11-13,69.138,16
2009-11-13,35.07,17
2009-11-13,76.668,18
2009-11-13,148.64,19
2009-11-13,171.032,20
2009-11-13,84.248,21
2009-11-13,87.534,22
2009-11-13,17.184,23
2009-11-14,22.752,0
2009-11-14,21.908,1
2009-11-14,24.022,2
2009-11-14,53.688,3
2009-11-14,20.036,4
2009-11-14,21.086,5
2009-11-14,36.394,6
2009-11-14,134.194,7
2009-11-14,108.21,8
2009-11-14,85.092,9
2009-11-14,103.174,10
2009-11-14,44.292,11
2009-11-14,113.714,12
2009-11-14,113.572,13
2009-11-14,123.13,14
2009-11-14,133.768,15
2009-11-14,103.772,16
2009-11-14,179.186,17
2009-11-14,195.28,18
2009-11-14,238.476,19
2009-11-14,187.362,20
2009-11-14,181.95,21
2009-11-14,176.444,22
2009-11-14,138.954,23
2009-11-15,130.286,0
2009-11-15,84.102,1
2009-11-15,82.264,2
2009-11-15,53.132,3
2009-11-15,21.074,4
2009-11-15,20.808,5
2009-11-15,19.836000000000002,6
2009-11-15,19.434,7
2009-11-15,47.024,8
2009-11-15,70.448,9
2009-11-15,80.196,10
2009-11-15,58.508,11
2009-11-15,31.742,12
2009-11-15,20.556,13
2009-11-15,19.424,14
2009-11-15,21.048000000000002,15
2009-11-15,108.846,16
2009-11-15,254.774,17
2009-11-15,263.59,18
2009-11-15,169.318,19
2009-11-15,122.43,20
2009-11-15,147.006,21
2009-11-15,95.538,22
2009-11-15,25.924,23
2009-11-16,21.252,0
2009-11-16,21.414,1
2009-11-16,20.714,2
2009-11-16,21.726,3
2009-11-16,48.75,4
2009-11-16,20.904,5
2009-11-16,48.426,6
2009-11-16,142.73,7
2009-11-16,144.042,8
2009-11-16,117.336,9
2009-11-16,81.264,10
2009-11-16,63.678,11
2009-11-16,19.35,12
2009-11-16,20.496,13
2009-11-16,20.56,14
2009-11-16,21.096,15
2009-11-16,18.548000000000002,16
2009-11-16,20.612,17
2009-11-16,61.474000000000004,18
2009-11-16,155.78,19
2009-11-16,134.59,20
2009-11-16,131.614,21
2009-11-16,111.992,22
2009-11-16,46.12,23
2009-11-17,23.892,0
2009-11-17,21.494,1
2009-11-17,20.326,2
2009-11-17,21.032,3
2009-11-17,17.556,4
2009-11-17,21.744,5
2009-11-17,41.86,6
2009-11-17,132.496,7
2009-11-17,150.738,8
2009-11-17,89.616,9
2009-11-17,103.606,10
2009-11-17,84.734,11
2009-11-17,90.482,12
2009-11-17,94.66799999999999,13
2009-11-17,54.684000000000005,14
2009-11-17,56.822,15
2009-11-17,60.026,16
2009-11-17,65.63,17
2009-11-17,60.308,18
2009-11-17,99.332,19
2009-11-17,134.454,20
2009-11-17,154.364,21
2009-11-17,81.454,22
2009-11-17,26.976,23
2009-11-18,23.21,0
2009-11-18,16.866,1
2009-11-18,18.986,2
2009-11-18,21.012,3
2009-11-18,16.606,4
2009-11-18,60.064,5
2009-11-18,52.932,6
2009-11-18,137.526,7
2009-11-18,113.994,8
2009-11-18,133.436,9
2009-11-18,135.28,10
2009-11-18,158.878,11
2009-11-18,159.58599999999998,12
2009-11-18,109.464,13
2009-11-18,114.812,14
2009-11-18,137.592,15
2009-11-18,205.06,16
2009-11-18,219.534,17
2009-11-18,164.598,18
2009-11-18,186.594,19
2009-11-18,200.062,20
2009-11-18,139.124,21
2009-11-18,58.306,22
2009-11-18,55.652,23
2009-11-19,53.662,0
2009-11-19,22.242,1
2009-11-19,20.724,2
2009-11-19,20.086,3
2009-11-19,19.61,4
2009-11-19,18.650000000000002,5
2009-11-19,28.558,6
2009-11-19,76.314,7
2009-11-19,159.006,8
2009-11-19,105.572,9
2009-11-19,87.692,10
2009-11-19,86.494,11
2009-11-19,85.566,12
2009-11-19,84.386,13
2009-11-19,80.832,14
2009-11-19,24.384,15
2009-11-19,22.482,16
2009-11-19,39.816,17
2009-11-19,66.48,18
2009-11-19,66.828,19
2009-11-19,92.79,20
2009-11-19,91.532,21
2009-11-19,76.83,22
2009-11-19,44.312,23
2009-11-20,21.758,0
2009-11-20,52.164,1
2009-11-20,32.122,2
2009-11-20,20.982,3
2009-11-20,19.994,4
2009-11-20,21.206,5
2009-11-20,24.938,6
2009-11-20,153.384,7
2009-11-20,142.582,8
2009-11-20,110.46,9
2009-11-20,117.342,10
2009-11-20,112.556,11
2009-11-20,90.992,12
2009-11-20,52.742,13
2009-11-20,32.944,14
2009-11-20,83.28,15
2009-11-20,42.694,16
2009-11-20,62.406,17
2009-11-20,103.926,18
2009-11-20,189.546,19
2009-11-20,209.59199999999998,20
2009-11-20,125.29,21
2009-11-20,85.944,22
2009-11-20,52.172,23
2009-11-21,35.2,0
2009-11-21,17.934,1
2009-11-21,22.008,2
2009-11-21,18.1,3
2009-11-21,21.17,4
2009-11-21,44.298,5
2009-11-21,41.748,6
2009-11-21,151.256,7
2009-11-21,97.298,8
2009-11-21,98.298,9
2009-11-21,64.764,10
2009-11-21,84.868,11
2009-11-21,86.144,12
2009-11-21,80.596,13
2009-11-21,26.464,14
2009-11-21,60.762,15
2009-11-21,144.448,16
2009-11-21,286.118,17
2009-11-21,254.358,18
2009-11-21,195.9,19
2009-11-21,212.294,20
2009-11-21,134.626,21
2009-11-21,199.794,22
2009-11-21,118.41,23
2009-11-22,167.264,0
2009-11-22,29.726,1
2009-11-22,20.91,2
2009-11-22,24.314,3
2009-11-22,19.451999999999998,4
2009-11-22,23.86,5
2009-11-22,19.704,6
2009-11-22,23.536,7
2009-11-22,86.032,8
2009-11-22,26.61,9
2009-11-22,93.224,10
2009-11-22,81.078,11
2009-11-22,113.366,12
2009-11-22,125.80199999999999,13
2009-11-22,129.928,14
2009-11-22,57.806,15
2009-11-22,89.968,16
2009-11-22,156.96,17
2009-11-22,172.166,18
2009-11-22,229.136,19
2009-11-22,306.91,20
2009-11-22,267.54,21
2009-11-22,102.446,22
2009-11-22,83.238,23
2009-11-23,18.900000000000002,0
2009-11-23,22.35,1
2009-11-23,18.954,2
2009-11-23,21.916,3
2009-11-23,17.606,4
2009-11-23,19.022000000000002,5
2009-11-23,48.486,6
2009-11-23,150.396,7
2009-11-23,94.096,8
2009-11-23,94.328,9
2009-11-23,42.662,10
2009-11-23,30.9,11
2009-11-23,30.17,12
2009-11-23,30.404,13
2009-11-23,31.055999999999997,14
2009-11-23,27.212,15
2009-11-23,33.168,16
2009-11-23,27.454,17
2009-11-23,100.91,18
2009-11-23,110.204,19
2009-11-23,147.31,20
2009-11-23,134.318,21
2009-11-23,135.84199999999998,22
2009-11-23,83.458,23
2009-11-24,27.56,0
2009-11-24,27.422,1
2009-11-24,27.886,2
2009-11-24,25.27,3
2009-11-24,25.976,4
2009-11-24,27.458000000000002,5
2009-11-24,55.254,6
2009-11-24,188.84199999999998,7
2009-11-24,160.178,8
2009-11-24,125.086,9
2009-11-24,98.666,10
2009-11-24,53.876,11
2009-11-24,87.67,12
2009-11-24,45.718,13
2009-11-24,47.26,14
2009-11-24,57.444,15
2009-11-24,56.88,16
2009-11-24,55.17,17
2009-11-24,84.114,18
2009-11-24,270.336,19
2009-11-24,192.49,20
2009-11-24,178.84,21
2009-11-24,157.016,22
2009-11-24,52.444,23
2009-11-25,22.532,0
2009-11-25,20.974,1
2009-11-25,21.252,2
2009-11-25,20.61,3
2009-11-25,20.962,4
2009-11-25,19.58,5
2009-11-25,53.012,6
2009-11-25,161.78,7
2009-11-25,98.496,8
2009-11-25,86.012,9
2009-11-25,88.842,10
2009-11-25,120.858,11
2009-11-25,94.474,12
2009-11-25,154.728,13
2009-11-25,64.402,14
2009-11-25,30.028,15
2009-11-25,129.172,16
2009-11-25,140.02,17
2009-11-25,130.314,18
2009-11-25,199.542,19
2009-11-25,133.086,20
2009-11-25,82.34,21
2009-11-25,33.5,22
2009-11-25,53.614000000000004,23
2009-11-26,27.564,0
2009-11-26,18.06,1
2009-11-26,20.996,2
2009-11-26,18.148,3
2009-11-26,19.64,4
2009-11-26,18.704,5
2009-11-26,78.432,6
2009-11-26,131.796,7
2009-11-26,140.106,8
2009-11-26,116.096,9
2009-11-26,88.48,10
2009-11-26,85.054,11
2009-11-26,83.25,12
2009-11-26,33.827999999999996,13
2009-11-26,31.494,14
2009-11-26,43.766,15
2009-11-26,32.35,16
2009-11-26,49.744,17
2009-11-26,54.426,18
2009-11-26,63.158,19
2009-11-26,228.85,20
2009-11-26,111.486,21
2009-11-26,38.906,22
2009-11-26,65.292,23
2009-11-27,20.934,0
2009-11-27,18.004,1
2009-11-27,22.09,2
2009-11-27,16.824,3
2009-11-27,58.318,4
2009-11-27,21.944,5
2009-11-27,30.998,6
2009-11-27,84.15,7
2009-11-27,89.746,8
2009-11-27,105.942,9
2009-11-27,91.558,10
2009-11-27,99.738,11
2009-11-27,82.568,12
2009-11-27,88.286,13
2009-11-27,82.492,14
2009-11-27,22.524,15
2009-11-27,21.392,16
2009-11-27,25.184,17
2009-11-27,74.258,18
2009-11-27,87.068,19
2009-11-27,24.58,20
2009-11-27,79.802,21
2009-11-27,112.222,22
2009-11-27,19.404,23
2009-11-28,16.238,0
2009-11-28,21.81,1
2009-11-28,16.94,2
2009-11-28,18.956,3
2009-11-28,19.996,4
2009-11-28,18.026,5
2009-11-28,32.366,6
2009-11-28,112.096,7
2009-11-28,98.252,8
2009-11-28,95.068,9
2009-11-28,81.92,10
2009-11-28,48.346000000000004,11
2009-11-28,49.45,12
2009-11-28,124.604,13
2009-11-28,98.712,14
2009-11-28,44.778,15
2009-11-28,90.892,16
2009-11-28,196.92,17
2009-11-28,172.608,18
2009-11-28,103.658,19
2009-11-28,122.746,20
2009-11-28,95.664,21
2009-11-28,92.288,22
2009-11-28,86.616,23
2009-11-29,34.716,0
2009-11-29,19.994,1
2009-11-29,19.92,2
2009-11-29,19.486,3
2009-11-29,20.09,4
2009-11-29,17.142,5
2009-11-29,21.198,6
2009-11-29,18.894000000000002,7
2009-11-29,106.768,8
2009-11-29,49.696,9
2009-11-29,91.318,10
2009-11-29,209.016,11
2009-11-29,126.862,12
2009-11-29,51.944,13
2009-11-29,121.194,14
2009-11-29,81.276,15
2009-11-29,57.868,16
2009-11-29,67.18599999999999,17
2009-11-29,100.288,18
2009-11-29,100.64,19
2009-11-29,125.314,20
2009-11-29,97.602,21
2009-11-29,68.42,22
2009-11-29,24.13,23
2009-11-30,31.442,0
2009-11-30,70.216,1
2009-11-30,21.514,2
2009-11-30,23.688,3
2009-11-30,24.792,4
2009-11-30,21.684,5
2009-11-30,58.958,6
2009-11-30,152.344,7
2009-11-30,94.062,8
2009-11-30,82.864,9
2009-11-30,27.24,10
2009-11-30,101.502,11
2009-11-30,87.596,12
2009-11-30,91.68599999999999,13
2009-11-30,89.928,14
2009-11-30,90.438,15
2009-11-30,30.53,16
2009-11-30,64.746,17
2009-11-30,81.722,18
2009-11-30,110.248,19
2009-11-30,150.586,20
2009-11-30,124.582,21
2009-11-30,87.746,22
2009-11-30,25.076,23
2009-12-01,18.756,0
2009-12-01,15.264,1
2009-12-01,16.232,2
2009-12-01,15.686,3
2009-12-01,50.2,4
2009-12-01,18.584,5
2009-12-01,44.54,6
2009-12-01,132.608,7
2009-12-01,89.044,8
2009-12-01,80.71000000000001,9
2009-12-01,84.73,10
2009-12-01,80.174,11
2009-12-01,81.422,12
2009-12-01,81.366,13
2009-12-01,83.474,14
2009-12-01,87.846,15
2009-12-01,66.032,16
2009-12-01,52.082,17
2009-12-01,66.384,18
2009-12-01,91.828,19
2009-12-01,102.104,20
2009-12-01,162.086,21
2009-12-01,45.438,22
2009-12-01,22.688,23
2009-12-02,18.098,0
2009-12-02,18.472,1
2009-12-02,61.356,2
2009-12-02,16.944,3
2009-12-02,18.058,4
2009-12-02,17.64,5
2009-12-02,64.928,6
2009-12-02,162.968,7
2009-12-02,91.514,8
2009-12-02,81.598,9
2009-12-02,88.468,10
2009-12-02,97.432,11
2009-12-02,96.646,12
2009-12-02,104.062,13
2009-12-02,80.918,14
2009-12-02,81.80799999999999,15
2009-12-02,84.878,16
2009-12-02,81.97,17
2009-12-02,87.622,18
2009-12-02,172.846,19
2009-12-02,195.906,20
2009-12-02,167.97,21
2009-12-02,59.166,22
2009-12-02,17.392,23
2009-12-03,17.546,0
2009-12-03,18.282,1
2009-12-03,17.73,2
2009-12-03,18.714,3
2009-12-03,16.352,4
2009-12-03,55.278,5
2009-12-03,94.404,6
2009-12-03,190.508,7
2009-12-03,115.512,8
2009-12-03,109.892,9
2009-12-03,110.856,10
2009-12-03,117.3,11
2009-12-03,90.272,12
2009-12-03,102.992,13
2009-12-03,114.128,14
2009-12-03,110.596,15
2009-12-03,104.878,16
2009-12-03,70.906,17
2009-12-03,39.778,18
2009-12-03,105.66199999999999,19
2009-12-03,115.928,20
2009-12-03,101.084,21
2009-12-03,31.914,22
2009-12-03,16.748,23
2009-12-04,89.188,0
2009-12-04,88.094,1
2009-12-04,87.76,2
2009-12-04,65.348,3
2009-12-04,21.502,4
2009-12-04,26.946,5
2009-12-04,18.536,6
2009-12-04,106.56,7
2009-12-04,118.43599999999999,8
2009-12-04,92.12,9
2009-12-04,87.686,10
2009-12-04,54.528,11
2009-12-04,31.476,12
2009-12-04,42.976,13
2009-12-04,93.648,14
2009-12-04,29.56,15
2009-12-04,35.394,16
2009-12-04,41.592,17
2009-12-04,106.074,18
2009-12-04,159.19,19
2009-12-04,305.898,20
2009-12-04,308.038,21
2009-12-04,89.038,22
2009-12-04,41.424,23
2009-12-05,28.056,0
2009-12-05,22.558,1
2009-12-05,28.654,2
2009-12-05,22.45,3
2009-12-05,27.876,4
2009-12-05,46.698,5
2009-12-05,147.2,6
2009-12-05,139.968,7
2009-12-05,95.984,8
2009-12-05,84.914,9
2009-12-05,92.016,10
2009-12-05,84.684,11
2009-12-05,91.492,12
2009-12-05,37.18,13
2009-12-05,27.312,14
2009-12-05,22.626,15
2009-12-05,28.23,16
2009-12-05,25.252,17
2009-12-05,30.716,18
2009-12-05,50.706,19
2009-12-05,133.152,20
2009-12-05,86.296,21
2009-12-05,112.42,22
2009-12-05,159.516,23
2009-12-06,26.96,0
2009-12-06,25.094,1
2009-12-06,26.036,2
2009-12-06,26.264,3
2009-12-06,24.454,4
2009-12-06,25.9,5
2009-12-06,105.146,6
2009-12-06,95.34,7
2009-12-06,93.398,8
2009-12-06,72.226,9
2009-12-06,27.744,10
2009-12-06,21.742,11
2009-12-06,28.506,12
2009-12-06,21.802,13
2009-12-06,27.79,14
2009-12-06,22.13,15
2009-12-06,30.756,16
2009-12-06,36.902,17
2009-12-06,68.228,18
2009-12-06,30.726,19
2009-12-06,79.842,20
2009-12-06,104.506,21
2009-12-06,59.364,22
2009-12-06,20.876,23
2009-12-07,47.14,0
2009-12-07,14.826,1
2009-12-07,16.946,2
2009-12-07,17.148,3
2009-12-07,11.316,4
2009-12-07,18.898,5
2009-12-07,14.436,6
2009-12-07,17.468,7
2009-12-07,11.996,8
2009-12-07,15.594,9
2009-12-07,42.632,10
2009-12-07,32.038,11
2009-12-07,14.991999999999999,12
2009-12-07,15.17,13
2009-12-07,16.898,14
2009-12-07,15.778,15
2009-12-07,12.094,16
2009-12-07,32.258,17
2009-12-07,14.506,18
2009-12-07,17.806,19
2009-12-07,12.582,20
2009-12-07,33.004,21
2009-12-07,51.872,22
2009-12-07,16.08,23
2009-12-08,17.89,0
2009-12-08,16.134,1
2009-12-08,20.962,2
2009-12-08,47.994,3
2009-12-08,25.654,4
2009-12-08,16.718,5
2009-12-08,19.738,6
2009-12-08,44.924,7
2009-12-08,53.998000000000005,8
2009-12-08,20.064,9
2009-12-08,17.844,10
2009-12-08,18.094,11
2009-12-08,16.734,12
2009-12-08,19.192,13
2009-12-08,18.126,14
2009-12-08,23.526,15
2009-12-08,22.628,16
2009-12-08,40.638,17
2009-12-08,41.438,18
2009-12-08,47.018,19
2009-12-08,48.454,20
2009-12-08,85.204,21
2009-12-08,87.746,22
2009-12-08,53.717999999999996,23
2009-12-09,15.458,0
2009-12-09,19.042,1
2009-12-09,54.106,2
2009-12-09,17.83,3
2009-12-09,15.646,4
2009-12-09,16.926000000000002,5
2009-12-09,32.550000000000004,6
2009-12-09,112.7,7
2009-12-09,114.042,8
2009-12-09,79.666,9
2009-12-09,62.584,10
2009-12-09,60.334,11
2009-12-09,86.162,12
2009-12-09,52.222,13
2009-12-09,86.394,14
2009-12-09,49.2,15
2009-12-09,60.262,16
2009-12-09,76.406,17
2009-12-09,109.254,18
2009-12-09,183.7,19
2009-12-09,139.616,20
2009-12-09,258.02,21
2009-12-09,267.024,22
2009-12-09,95.214,23
2009-12-10,22.434,0
2009-12-10,21.462,1
2009-12-10,20.828,2
2009-12-10,23.89,3
2009-12-10,19.336,4
2009-12-10,22.006,5
2009-12-10,47.136,6
2009-12-10,151.786,7
2009-12-10,113.352,8
2009-12-10,113.55,9
2009-12-10,87.218,10
2009-12-10,78.804,11
2009-12-10,78.62,12
2009-12-10,17.728,13
2009-12-10,20.802,14
2009-12-10,21.854,15
2009-12-10,16.64,16
2009-12-10,22.254,17
2009-12-10,32.028,18
2009-12-10,116.304,19
2009-12-10,150.356,20
2009-12-10,70.638,21
2009-12-10,64.442,22
2009-12-10,18.136,23
2009-12-11,23.27,0
2009-12-11,21.698,1
2009-12-11,16.664,2
2009-12-11,22.466,3
2009-12-11,17.310000000000002,4
2009-12-11,55.15,5
2009-12-11,58.834,6
2009-12-11,143.696,7
2009-12-11,104.502,8
2009-12-11,80.06,9
2009-12-11,84.528,10
2009-12-11,75.46,11
2009-12-11,17.568,12
2009-12-11,23.682,13
2009-12-11,18.512,14
2009-12-11,20.35,15
2009-12-11,24.124,16
2009-12-11,38.42,17
2009-12-11,52.988,18
2009-12-11,214.928,19
2009-12-11,137.88,20
2009-12-11,133.874,21
2009-12-11,54.336,22
2009-12-11,22.766,23
2009-12-12,20.498,0
2009-12-12,20.53,1
2009-12-12,22.178,2
2009-12-12,19.826,3
2009-12-12,19.124,4
2009-12-12,23.204,5
2009-12-12,69.846,6
2009-12-12,171.074,7
2009-12-12,102.28999999999999,8
2009-12-12,81.5,9
2009-12-12,22.906,10
2009-12-12,40.65,11
2009-12-12,47.13,12
2009-12-12,44.966,13
2009-12-12,71.112,14
2009-12-12,63.774,15
2009-12-12,81.794,16
2009-12-12,254.48,17
2009-12-12,134.036,18
2009-12-12,158.33,19
2009-12-12,181.396,20
2009-12-12,62.902,21
2009-12-12,69.706,22
2009-12-12,33.128,23
2009-12-13,49.126,0
2009-12-13,21.746,1
2009-12-13,20.058,2
2009-12-13,17.934,3
2009-12-13,21.06,4
2009-12-13,17.538,5
2009-12-13,18.7,6
2009-12-13,18.934,7
2009-12-13,57.12,8
2009-12-13,133.906,9
2009-12-13,72.30799999999999,10
2009-12-13,132.18,11
2009-12-13,157.152,12
2009-12-13,143.29,13
2009-12-13,158.048,14
2009-12-13,142.262,15
2009-12-13,135.782,16
2009-12-13,112.448,17
2009-12-13,162.72,18
2009-12-13,166.302,19
2009-12-13,127.274,20
2009-12-13,152.164,21
2009-12-13,81.938,22
2009-12-13,18.823999999999998,23
2009-12-14,20.45,0
2009-12-14,19.318,1
2009-12-14,19.454,2
2009-12-14,20.61,3
2009-12-14,19.714,4
2009-12-14,49.99,5
2009-12-14,59.46,6
2009-12-14,151.308,7
2009-12-14,86.16,8
2009-12-14,88.14,9
2009-12-14,27.024,10
2009-12-14,17.306,11
2009-12-14,21.124,12
2009-12-14,17.38,13
2009-12-14,18.288,14
2009-12-14,37.276,15
2009-12-14,43.782,16
2009-12-14,117.02,17
2009-12-14,222.144,18
2009-12-14,158.214,19
2009-12-14,153.782,20
2009-12-14,241.276,21
2009-12-14,140.782,22
2009-12-14,44.86,23
2009-12-15,26.392,0
2009-12-15,19.74,1
2009-12-15,23.830000000000002,2
2009-12-15,20.032,3
2009-12-15,40.604,4
2009-12-15,44.282000000000004,5
2009-12-15,32.467999999999996,6
2009-12-15,122.918,7
2009-12-15,174.012,8
2009-12-15,87.386,9
2009-12-15,90.67999999999999,10
2009-12-15,94.07600000000001,11
2009-12-15,89.632,12
2009-12-15,119.28,13
2009-12-15,96.524,14
2009-12-15,104.55,15
2009-12-15,124.056,16
2009-12-15,69.492,17
2009-12-15,83.172,18
2009-12-15,101.642,19
2009-12-15,103.348,20
2009-12-15,149.176,21
2009-12-15,102.298,22
2009-12-15,20.526,23
2009-12-16,17.701999999999998,0
2009-12-16,18.445999999999998,1
2009-12-16,19.752,2
2009-12-16,17.832,3
2009-12-16,18.658,4
2009-12-16,47.008,5
2009-12-16,49.296,6
2009-12-16,171.084,7
2009-12-16,90.214,8
2009-12-16,86.86,9
2009-12-16,62.604,10
2009-12-16,54.15,11
2009-12-16,26.022,12
2009-12-16,31.03,13
2009-12-16,53.85,14
2009-12-16,94.89,15
2009-12-16,92.99,16
2009-12-16,44.014,17
2009-12-16,35.906,18
2009-12-16,64.492,19
2009-12-16,153.81199999999998,20
2009-12-16,93.284,21
2009-12-16,21.074,22
2009-12-16,29.904,23
2009-12-17,19.698,0
2009-12-17,17.37,1
2009-12-17,19.81,2
2009-12-17,18.99,3
2009-12-17,55.378,4
2009-12-17,19.636,5
2009-12-17,82.56,6
2009-12-17,117.62,7
2009-12-17,135.428,8
2009-12-17,84.676,9
2009-12-17,83.258,10
2009-12-17,87.072,11
2009-12-17,86.14,12
2009-12-17,86.462,13
2009-12-17,91.664,14
2009-12-17,87.89999999999999,15
2009-12-17,24.866,16
2009-12-17,42.316,17
2009-12-17,70.454,18
2009-12-17,156.638,19
2009-12-17,125.506,20
2009-12-17,82.566,21
2009-12-17,94.048,22
2009-12-17,27.126,23
2009-12-18,19.419999999999998,0
2009-12-18,17.506,1
2009-12-18,19.232,2
2009-12-18,19.304,3
2009-12-18,17.12,4
2009-12-18,19.12,5
2009-12-18,85.114,6
2009-12-18,147.544,7
2009-12-18,165.784,8
2009-12-18,121.018,9
2009-12-18,85.428,10
2009-12-18,46.322,11
2009-12-18,29.61,12
2009-12-18,33.88,13
2009-12-18,84.528,14
2009-12-18,99.93,15
2009-12-18,92.354,16
2009-12-18,70.202,17
2009-12-18,79.568,18
2009-12-18,134.488,19
2009-12-18,97.0,20
2009-12-18,139.626,21
2009-12-18,88.814,22
2009-12-18,31.794,23
2009-12-19,62.814,0
2009-12-19,83.974,1
2009-12-19,83.04,2
2009-12-19,82.798,3
2009-12-19,85.032,4
2009-12-19,116.644,5
2009-12-19,98.272,6
2009-12-19,202.142,7
2009-12-19,158.306,8
2009-12-19,85.126,9
2009-12-19,93.734,10
2009-12-19,153.048,11
2009-12-19,162.186,12
2009-12-19,132.62199999999999,13
2009-12-19,119.546,14
2009-12-19,97.84,15
2009-12-19,84.178,16
2009-12-19,83.756,17
2009-12-19,28.086000000000002,18
2009-12-19,87.384,19
2009-12-19,37.938,20
2009-12-19,21.626,21
2009-12-19,22.178,22
2009-12-19,22.064,23
2009-12-20,20.259999999999998,0
2009-12-20,81.712,1
2009-12-20,36.092,2
2009-12-20,15.597999999999999,3
2009-12-20,15.491999999999999,4
2009-12-20,16.902,5
2009-12-20,15.815999999999999,6
2009-12-20,15.022,7
2009-12-20,162.584,8
2009-12-20,126.634,9
2009-12-20,93.834,10
2009-12-20,88.718,11
2009-12-20,90.17999999999999,12
2009-12-20,79.562,13
2009-12-20,21.514,14
2009-12-20,23.22,15
2009-12-20,20.184,16
2009-12-20,21.438,17
2009-12-20,20.532,18
2009-12-20,22.174,19
2009-12-20,20.488,20
2009-12-20,59.086,21
2009-12-20,48.622,22
2009-12-20,28.502,23
2009-12-21,16.201999999999998,0
2009-12-21,15.262,1
2009-12-21,41.62,2
2009-12-21,35.872,3
2009-12-21,14.676,4
2009-12-21,18.58,5
2009-12-21,34.36,6
2009-12-21,101.20400000000001,7
2009-12-21,62.452,8
2009-12-21,25.114,9
2009-12-21,26.558,10
2009-12-21,52.816,11
2009-12-21,112.03,12
2009-12-21,104.8,13
2009-12-21,95.054,14
2009-12-21,112.678,15
2009-12-21,121.16199999999999,16
2009-12-21,95.016,17
2009-12-21,84.528,18
2009-12-21,199.518,19
2009-12-21,252.686,20
2009-12-21,175.948,21
2009-12-21,134.944,22
2009-12-21,101.886,23
